"company","category","size","title","level","city","url","updated"
"Elbit Systems","Aerospace","l","Assistant Controller","Accountant","חיפה","https://il.linkedin.com/jobs/view/assistant-controller-at-elbit-systems-israel-4404680492?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-22"
"Moon Active","Gaming","l","FP&A Analyst","Accountant","תל אביב-יפו","https://www.comeet.com/jobs/moonactive/A2.00C/fpa-analyst/DC.032?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-21"
"Exodigo","Robotics & Automation","m","Payroll Specialist","Accountant","תל אביב-יפו","https://www.comeet.com/jobs/exodigo/89.005/payroll-specialist/07.E66?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-21"
"Chargeflow","Fintech","m","Assistant Controller","Accountant","מודיעין מכבים רעות","https://www.comeet.com/jobs/chargeflow/29.001/assistant-controller/89.E69?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-21"
"ShippingToGo","Productivity","s","Bookkeeper","Accountant","תל אביב-יפו","https://il.linkedin.com/jobs/view/bookkeeper-at-shippingtogo-4440179752?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-21"
"Siemens","Robotics & Automation","xl","Business Controller","Accountant","ראש העין","https://il.linkedin.com/jobs/view/business-controller-at-siemens-4442665342?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-21"
"Wolt","E-commerce & Retail","xl","Finance Back Office","Accountant","תל אביב-יפו","https://il.linkedin.com/jobs/view/finance-back-office-at-wolt-4440481265?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-21"
"Alma Lasers","Health","l","Subsidiaries Controller","Accountant","קיסריה","https://il.linkedin.com/jobs/view/subsidiaries-controller-at-alma-lasers-4433346899?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-21"
"NICE","Cybersecurity","l","IT FP&A Analyst","Accountant","רעננה","https://il.linkedin.com/jobs/view/it-fp-a-analyst-at-nice-4421922393?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-21"
"Plus500","Fintech","l","Financial Controller (TLV)","Accountant","חיפה","https://www.comeet.com/jobs/plus500/A1.00F/financial-controller-tlv/FF.05E?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-20"
"Personetics Technologies","AI/ML","l","Bookkeeper","Accountant","גבעתיים","https://www.comeet.com/jobs/personetics/83.00A/bookkeeper/F7.E64?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-20"
"BTB","Productivity","m","Bookkeeper","Accountant","תל אביב-יפו","https://il.linkedin.com/jobs/view/bookkeeper-at-btb-be-the-bank-4442594969?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-20"
"MKS Instruments","Robotics & Automation","m","Accounting Support/ מנהל.ת חשבונות","Manager","רחובות","https://il.linkedin.com/jobs/view/accounting-support-%D7%9E%D7%A0%D7%94%D7%9C-%D7%AA-%D7%97%D7%A9%D7%91%D7%95%D7%A0%D7%95%D7%AA-at-mks-inc-4431094963?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-20"
"Plus500","Fintech","l","Subsidiaries Controller (TLV)","Accountant","חיפה","https://www.comeet.com/jobs/plus500/A1.00F/subsidiaries-controller-tlv/53.E65?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-19"
"Exodigo","Robotics & Automation","m","Full-Cycle Bookkeeper","Accountant","תל אביב-יפו","https://www.comeet.com/jobs/exodigo/89.005/full-cycle-bookkeeper/94.D62?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-19"
"AppsFlyer","AdTech","l","Controller","Accountant","הרצליה","https://il.linkedin.com/jobs/view/controller-at-appsflyer-4441775478?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-19"
"Tama Group","Sustainable Technology","l","FP&A Analyst","Accountant","בני ברק","https://il.linkedin.com/jobs/view/fp-a-analyst-at-tama-group-4350272537?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-19"
"Plus500","Fintech","l","Financial Controller (Haifa)","Accountant","חיפה","https://www.comeet.com/jobs/plus500/A1.00F/financial-controller-haifa/03.460?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-18"
"Plus500","Fintech","l","Financial Systems Specialist","Accountant","חיפה","https://www.comeet.com/jobs/plus500/A1.00F/financial-systems-specialist/20.368?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-18"
"Nvidia","AI/ML","l","Finance Manager - Cost Accounting","Manager","יקנעם עילית","https://il.linkedin.com/jobs/view/finance-manager-cost-accounting-at-nvidia-4433423433?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-18"
"Agoda.com","E-commerce & Retail","xl","Tax Platform Director (Bangkok-based)","Executive","רמת גן","https://il.linkedin.com/jobs/view/tax-platform-director-bangkok-based-at-agoda-4441966030?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-17"
"Plus500","Fintech","l","Subsidiaries Controller (Haifa)","Accountant","חיפה","https://www.comeet.com/jobs/plus500/A1.00F/subsidiaries-controller-haifa/03.E67?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-16"
"Riverside.fm","AI/ML","l","Assistant Controller","Accountant","תל אביב-יפו","https://www.comeet.com/jobs/riverside-fm/66.009/assistant-controller/A9.B6A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-16"
"Cato Networks","Cybersecurity","l","Payroll Admin","Accountant","בני ברק","https://il.linkedin.com/jobs/view/payroll-admin-at-cato-networks-4438741169?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-16"
"Pango","Automotive","m","Financial Controller","Accountant","פתח תקווה","https://il.linkedin.com/jobs/view/financial-controller-at-pango-4438497797?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-16"
"Plus500","Fintech","l","Subsidiaries Controller","Accountant","חיפה","https://il.linkedin.com/jobs/view/subsidiaries-controller-at-plus500%E2%84%A2-4438479919?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-16"
"GlassesUSA","E-commerce & Retail","l","Director of Finance","Executive","תל אביב-יפו","https://il.linkedin.com/jobs/view/director-of-finance-at-glassesusa-com-4438497755?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-07-16"
