"company","category","size","title","level","city","url","updated"
"DriveNets","Productivity","l","QA Engineer- Infra","Engineer","רעננה","https://www.comeet.com/jobs/drivenets/72.006/qa-engineer--infra/68.D45?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-25"
"CEVA","Productivity","l","SW QA Automation and Validation Team Leader","Manager","הרצליה","https://www.comeet.com/jobs/ceva/76.005/sw-qa-automation-and-validation-team-leader/CA.44D?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-25"
"Pentera","Cybersecurity","l","Solutions Architect (Pentesting/Cyber)","Engineer","פתח תקווה","https://www.comeet.com/jobs/pentera/C5.00D/solutions-architect-pentestingcyber/BF.D4B?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-25"
"VAST Data","Cloud Computing","l","Graduate QA Automation Engineer","Engineer","תל אביב - יפו","https://www.comeet.com/jobs/vastdata/43.001/graduate-qa-automation-engineer/8F.946?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-25"
"Netafim","Sustainable Technology","l","Quality Operator","Engineer","תל אביב - יפו","https://www.comeet.com/jobs/netafim/B7.002/quality-operator/34.F4F?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-25"
"Viber","Digital Media","l","QA Team Lead (Ads)","Manager","בני ברק","https://www.comeet.com/jobs/viber/04.002/qa-team-lead-ads/B1.B40?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-25"
"Wiliot","IoT","l","Senior QA Automation Engineer","Engineer","קיסריה","https://www.comeet.com/jobs/wiliot/F6.003/senior-qa-automation-engineer/83.E42?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-25"
"PTC","Productivity","xl","Release Manager","Manager","חיפה","https://il.linkedin.com/jobs/view/release-manager-at-ptc-4108646455?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-25"
"Lemonade","Fintech","l","Automation QA Engineer","Engineer","תל אביב - יפו","https://il.linkedin.com/jobs/view/automation-qa-engineer-at-lemonade-4044146262?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-25"
"FundGuard","Fintech","m","Release Manager","Manager","תל אביב - יפו","https://il.linkedin.com/jobs/view/release-manager-at-fundguard-4109866063?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-12-25"
