"company","category","size","title","level","city","url","updated"
"Agoda.com","E-commerce & Retail","xl","Marketing Analyst – New Verticals (Bangkok Based, relocation provided)","Marketeer","רמת גן","https://il.linkedin.com/jobs/view/marketing-analyst-%E2%80%93-new-verticals-bangkok-based-relocation-provided-at-agoda-4027299450?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-29"
"Agoda.com","E-commerce & Retail","xl","Associate Director, Marketing (Bangkok Based, Relocation Provided)","Executive","רמת גן","https://il.linkedin.com/jobs/view/associate-director-marketing-bangkok-based-relocation-provided-at-agoda-4027298529?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-29"
"AI21 Labs","AI/ML","l","Mobile User Acquisition Specialist","Marketeer","תל אביב - יפו","https://www.comeet.com/jobs/ai21/E6.001/mobile-user-acquisition-specialist/31.94D?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-28"
"Lumenis","Health","l","Marketing Manager-triLift","Manager","יקנעם עילית","https://www.comeet.com/jobs/lumenis/A1.00C/marketing-manager-trilift/CE.74E?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-28"
"Darrow","AI/ML","m","PPC Specialist","Marketeer","תל אביב - יפו","https://il.linkedin.com/jobs/view/ppc-specialist-at-darrow-ai-4061544276?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-28"
"accessiBe","Productivity","l","Senior Product Marketing Manager","Manager","תל אביב - יפו","https://il.linkedin.com/jobs/view/senior-product-marketing-manager-at-accessibe-4061547242?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-28"
"monday.com","Productivity","l","Social Media Manager","Manager","תל אביב - יפו","https://il.linkedin.com/jobs/view/social-media-manager-at-monday-com-4044496583?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-28"
"Oracle","Cloud Computing","l","Field Marketing Coordinator","Marketeer","פתח תקווה","https://il.linkedin.com/jobs/view/field-marketing-coordinator-at-oracle-4041674297?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-28"
"Lumen","Health","l","PPC Campaign Manager","Manager","שוהם","https://il.linkedin.com/jobs/view/ppc-campaign-manager-at-lumen-4034150827?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-28"
"NICE","Cybersecurity","l","Product Marketing Manager","Manager","רעננה","https://il.linkedin.com/jobs/view/product-marketing-manager-at-nice-4041674301?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2024-10-28"
