"company","category","size","title","level","city","url","updated"
"Cato Networks","Cybersecurity","l","Sales Development Representative","Representative","בני ברק","https://il.linkedin.com/jobs/view/sales-development-representative-at-cato-networks-3567596728?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-06-01"
"Papaya Global","Productivity","l","Enterprise Account Manager","Representative","הרצליה","https://il.linkedin.com/jobs/view/enterprise-account-manager-at-papaya-global-4241793298?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-06-01"
"GeoEdge","Cybersecurity","m","Business Development Associate","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/business-development-associate-at-geoedge-4239487474?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-06-01"
"Claroty","Cybersecurity","l","Business Applications Engineer- Implementor","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/business-applications-engineer-implementor-at-claroty-4214445035?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-31"
"Quantum Machines","IoT","m","Sales & Business Development Manager - IQCC","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/sales-business-development-manager-iqcc-at-quantum-machines-4219131934?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-31"
"Texas Instruments","Semiconductors","l","Sales Engineering Intern","Student","רעננה","https://il.linkedin.com/jobs/view/sales-engineering-intern-at-texas-instruments-4238496044?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-30"
"Siemens","Robotics & Automation","xl","מתאמ/ת שירות לקוחות","Representative","ראש העין","https://il.linkedin.com/jobs/view/%D7%9E%D7%AA%D7%90%D7%9E-%D7%AA-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%9C%D7%A7%D7%95%D7%97%D7%95%D7%AA-at-siemens-4212698073?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-30"
"Fiverr","Productivity","l","Business Applications Solutions Manager","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/business-applications-solutions-manager-at-fiverr-4224213873?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-30"
"Agora","Fintech","m","Sales Development Specialist - IL","Representative","תל אביב-יפו","https://www.comeet.com/jobs/agora/08.007/sales-development-specialist---il/BB.653?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-29"
"VAST Data","Cloud Computing","l","Sales Compensation Analyst","Representative","תל אביב-יפו","https://www.comeet.com/jobs/vastdata/43.001/sales-compensation-analyst/57.55E?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-29"
